ts_code,ann_date,end_date,report_type,revenue,fin_exp,total_profit
600754.SH,20080430,20080331,1,199890891.0,-1782675.0,80278690.0
600754.SH,20080410,20071231,1,834760286.0,-7424042.0,324554898.0
600754.SH,20071031,20070930,1,624678555.0,-1959034.0,231604030.0
600754.SH,20070827,20070630,1,410193979.0,-651689.0,160233923.0
600754.SH,20070430,20070331,1,196563811.0,66129.0,66514157.0
600754.SH,20080410,20061231,1,776937033.0,-4353800.0,261238832.0
600754.SH,20071031,20060930,1,568852501.0,73173.0,209044541.0
600754.SH,20070827,20060630,1,368207202.0,39702.0,138073117.0
600754.SH,20070430,20060331,1,173075218.0,793508.0,64228535.0
600754.SH,20060225,20051231,1,902459805.0,-2771870.0,237971120.0
600754.SH,20051026,20050930,1,657966105.0,596699.0,193027742.0
600754.SH,20050819,20050630,1,424522628.0,-1155801.0,114941776.0
600754.SH,20050428,20050331,1,206270455.0,975204.0,55874463.0
600754.SH,20050329,20041231,1,863700493.0,-2154267.0,197461077.0
600754.SH,20041022,20040930,1,615651304.0,811237.0,127081925.0
600754.SH,20040819,20040630,1,392578992.0,1543693.0,81169384.0
600754.SH,20040423,20040331,1,186299927.0,1385459.0,38543054.0
600754.SH,20040417,20031231,1,796923322.0,12581277.0,57436889.0
600754.SH,20031030,20030930,1,570070942.0,7745699.0,25906866.0
600754.SH,20030823,20030630,1,354328772.0,5462535.0,3716007.0
600754.SH,20030429,20030331,1,218164437.0,2238308.0,22546838.0
600754.SH,20030419,20021231,1,834198862.0,12197271.0,77771117.0
600754.SH,20021026,20020930,1,496004258.0,1488683.0,52850897.0
600754.SH,20020817,20020630,1,311682480.0,373939.0,36883781.0
600754.SH,20020427,20020331,1,149360520.0,1182533.0,3381903.0
600754.SH,20020420,20011231,1,682648811.0,1613807.0,57187173.0
600754.SH,20010811,20010630,1,308486192.31,-1863605.74,24305991.42
600754.SH,20010328,20001231,1,696376729.21,10637362.68,140606532.03
600754.SH,20000722,20000630,1,348319904.49,5175406.16,62181992.54
600755.SH,20190419,20181231,1,206597879458.4,1358532927.09,3337972286.41
600755.SH,20190419,20181231,1,206597879458.4,1358532927.09,3337972286.41
600755.SH,20181030,20180930,1,145112483868.15,963774096.87,2820995720.08
600755.SH,20180829,20180630,1,87324156176.92,575356262.95,1957357026.57
600755.SH,20180428,20180331,1,34642921547.05,225204661.5,784281954.65
600755.SH,20180428,20171231,1,164650777915.24,1087901199.09,2829357338.2
600755.SH,20171027,20170930,1,109150704526.01,593595073.97,2421650448.17
600755.SH,20170825,20170630,1,68379042082.32,361765782.78,1306968762.69
600755.SH,20170427,20170331,1,25908387361.07,153829417.77,637506130.36
600755.SH,20170414,20161231,1,98076566839.66,699784077.23,1829155012.95
600755.SH,20161028,20160930,1,66061316693.45,545835402.66,1486978049.84
600755.SH,20160826,20160630,1,40748224993.24,326224508.56,1141120151.27
600755.SH,20160429,20160331,1,16952406819.5,203884008.99,860467496.3
600755.SH,20160422,20151231,1,64219880464.83,867518529.74,1337385958.13
600755.SH,20151030,20150930,1,43197550379.35,671248032.11,595504094.83
600755.SH,20150829,20150630,1,26721921528.5,356892764.74,523888567.03
600755.SH,20150429,20150331,1,10368072786.03,166688453.83,167579524.97
600755.SH,20150424,20141231,1,55287894886.63,653867121.8,1120916523.53
600755.SH,20141031,20140930,1,41549168874.86,489561204.17,1035845973.59
600755.SH,20140827,20140630,1,27190038019.35,296236227.07,645645248.93
600755.SH,20140429,20140331,1,12665479642.73,134980686.21,358245865.38
600755.SH,20140416,20131231,1,49068478715.7,148291238.43,1421753850.29
600755.SH,20131029,20130930,1,35964961167.1,123549291.75,854822586.11
600755.SH,20130823,20130630,1,23512344753.37,79507683.42,559732082.16
600755.SH,20130426,20130331,1,10293188856.15,46210524.91,215428854.45
600755.SH,20130418,20121231,1,41835135285.63,547901066.81,738416079.85
600755.SH,20121029,20120930,1,29096769311.51,468904149.2,473219261.97
600755.SH,20120815,20120630,1,18939093695.84,339512642.21,393390754.19
600755.SH,20120424,20120331,1,8163814154.48,122184141.84,182877093.77
600755.SH,20120419,20111231,1,45631394903.63,451066269.66,1008147648.22
600755.SH,20111029,20110930,1,33885768221.0,248746985.85,678780213.14
600755.SH,20110830,20110630,1,20319654843.49,174342480.83,587650471.36
600755.SH,20110428,20110331,1,8927422323.04,57163793.18,297993878.57
600755.SH,20110412,20101231,1,33991403187.07,198984826.34,838964955.08
600755.SH,20101028,20100930,1,22431212446.34,115540930.06,481039937.56
600755.SH,20100830,20100630,1,14333752267.5,69368024.52,470515740.3
600755.SH,20100430,20100331,1,6665919361.16,18804084.69,270418876.62
600755.SH,20100413,20091231,1,20161104152.64,167001034.46,815353267.97
600755.SH,20091030,20090930,1,11697560076.14,118082626.03,382459409.45
600755.SH,20090828,20090630,1,6685591550.69,78756524.91,255312596.11
600755.SH,20090429,20090331,1,2606638452.42,44735811.17,154843711.96
600755.SH,20090410,20081231,1,16820046867.84,188933689.48,383544674.6
600755.SH,20081030,20080930,1,13225267954.81,56611116.85,484749521.09
600755.SH,20080812,20080630,1,9083046310.98,47797445.23,409615456.69
600755.SH,20080428,20080331,1,3420354662.48,7028926.64,168784170.04
600755.SH,20080418,20071231,1,17474537421.92,66074863.24,539214371.75
600755.SH,20071030,20070930,1,11290534011.69,18060704.2,266974388.24
600755.SH,20070828,20070630,1,7462801952.88,19757189.75,209499085.87
600755.SH,20070430,20070331,1,2963356952.82,8528031.4,97387038.49
600755.SH,20080418,20061231,1,14956802296.37,69575334.74,333175290.26
600755.SH,20071030,20060930,1,10367992023.95,54854135.27,186667015.56
600755.SH,20070828,20060630,1,6700125719.87,50021785.86,118140742.15
600755.SH,20070430,20060331,1,2934083295.88,23821150.22,50403803.68
600755.SH,20060328,20051231,1,13478405247.66,44682211.25,268444941.4
600755.SH,20051027,20050930,1,9036216017.69,20725893.77,161220995.22
600755.SH,20050818,20050630,1,5557164600.69,19853476.92,91218392.6
600755.SH,20050426,20050331,1,2328502651.93,14156719.12,34808401.59
600755.SH,20050311,20041231,1,10096376105.62,43724279.53,183376086.61
600755.SH,20041027,20040930,1,7438440781.27,28586431.67,101652469.08
600755.SH,20040820,20040630,1,4911334451.89,21023747.96,63632416.83
600755.SH,20040430,20040331,1,1910220833.27,10242184.41,28682641.82
600755.SH,20040324,20031231,1,5319258886.7,23489962.22,111756700.83
600755.SH,20031030,20030930,1,3574638491.9,21545545.76,65240753.25
600755.SH,20030819,20030630,1,2224805573.47,11054559.7,38271478.09
600755.SH,20030424,20030331,1,860290423.91,4395667.03,19492303.09
600755.SH,20030327,20021231,1,3419684792.3,25831083.58,38266309.88
600755.SH,20021029,20020930,1,2477083614.92,19357210.04,23182148.31
600755.SH,20020816,20020630,1,1349083113.44,11071733.54,13655069.66
600755.SH,20020426,20020331,1,460051164.78,5479828.67,3514153.24
600755.SH,20020329,20011231,1,2018619670.71,16824874.22,34454070.06
600755.SH,20010818,20010630,1,884426747.02,8708553.38,24691594.18
600755.SH,20010414,20001231,1,2274565953.85,23448186.31,14267394.31
600755.SH,20000720,20000630,1,1131143137.39,13941434.99,49934997.72
600756.SH,20190329,20181231,1,1212528447.7,129179.73,314548597.91
600756.SH,20181030,20180930,1,633869638.7,91717.07,93854565.61
600756.SH,20180830,20180630,1,391508117.93,93759.85,25934891.47
600756.SH,20180428,20180331,1,207113682.67,194018.5,20223504.49
600756.SH,20180328,20171231,1,1302152531.56,-726012.4,126699753.99
600756.SH,20171028,20170930,1,709653230.26,-651791.09,31098801.12
600756.SH,20170831,20170630,1,451355516.78,-475688.59,15472202.8
600756.SH,20170428,20170331,1,291342901.0,-303281.92,25957607.94
600756.SH,20170325,20161231,1,1368406316.97,-3407802.66,126642890.37
600756.SH,20161026,20160930,1,640558592.21,-3051448.52,49016811.22
600756.SH,20160820,20160630,1,360774043.28,-2528291.98,29726574.43
600756.SH,20160428,20160331,1,169268789.59,-1704514.51,19475358.19
600756.SH,20160330,20151231,1,1229926632.03,12286425.12,107043696.04
600756.SH,20151031,20150930,1,662854819.77,9453276.58,46707923.74
600756.SH,20150828,20150630,1,415913651.88,6155314.96,18320594.94
600756.SH,20150430,20150331,1,232334442.23,2950734.31,21331524.84
600756.SH,20150318,20141231,1,1085423372.19,8038832.53,74451076.74
600756.SH,20141031,20140930,1,645697040.61,3646744.49,19112592.1
600756.SH,20140830,20140630,1,355743091.26,636071.07,8798270.81
600756.SH,20140426,20140331,1,199299851.57,-276705.32,7015233.05
600756.SH,20140315,20131231,1,876078783.87,-2294371.32,12576870.04
600756.SH,20131031,20130930,1,477246321.52,-1697215.86,-41972303.63
600756.SH,20130829,20130630,1,351506797.48,-1014105.3,-56825433.0
600756.SH,20130426,20130331,1,206150619.99,-440923.81,-58429403.66
600756.SH,20130316,20121231,1,716491205.04,-2031082.36,43884189.01
600756.SH,20121030,20120930,1,383680630.8,-1809567.46,6720020.96
600756.SH,20120825,20120630,1,233519739.91,-1355325.61,4030980.25
600756.SH,20120425,20120331,1,102580754.84,-861709.17,2878302.41
600756.SH,20120317,20111231,1,554089981.51,-3586921.25,12462738.99
600756.SH,20111031,20110930,1,312365336.3,-2675833.46,7690801.02
600756.SH,20110827,20110630,1,193951987.85,-1795128.31,3585595.51
600756.SH,20110425,20110331,1,87521463.75,-895575.5,2725756.9
600756.SH,20110331,20101231,1,448418458.53,-3417637.31,29981559.92
600756.SH,20101029,20100930,1,253541060.49,-2055669.08,20973987.94
600756.SH,20100827,20100630,1,168077597.9,-1197222.26,12390207.07
600756.SH,20100430,20100331,1,90074149.37,-652147.15,797019.08
600756.SH,20100416,20091231,1,379063749.83,-5264018.4,29244468.71
600756.SH,20091030,20090930,1,234418439.88,-4654416.69,13699875.08
600756.SH,20090828,20090630,1,118444432.25,-3240305.87,7772470.03
600756.SH,20090430,20090331,1,70807551.61,-515014.22,1272096.33
600756.SH,20090415,20081231,1,493952180.59,453965.43,27903098.88
600756.SH,20081030,20080930,1,313099926.95,696550.57,17354706.87
600756.SH,20080830,20080630,1,240589973.4,320885.82,5237894.73
600756.SH,20080424,20080331,1,140439132.88,554476.29,560235.19
600756.SH,20080329,20071231,1,602564563.76,-697722.62,26599462.88
600756.SH,20071025,20070930,1,308235202.06,497292.9,7176752.39
600756.SH,20070820,20070630,1,184739751.11,628785.04,2935989.23
600756.SH,20070428,20070331,1,103224925.47,109205.82,652247.52
600756.SH,20080329,20061231,1,547302156.62,-557512.52,23127451.09
600756.SH,20071025,20060930,1,393156663.13,-288083.66,14784950.47
600756.SH,20070820,20060630,1,264862473.49,-131992.78,13194249.44
600756.SH,20070428,20060331,1,106060808.11,-132972.75,-1255786.83
600756.SH,20060322,20051231,1,550830836.04,1573895.4,37227154.24
600756.SH,20051025,20050930,1,325966735.44,1667807.79,31897086.18
600756.SH,20050806,20050630,1,224049446.92,1173488.76,30154242.54
600756.SH,20050423,20050331,1,105469547.61,823840.14,1332932.28
600756.SH,20050330,20041231,1,553732614.65,4957791.13,57210697.84
600756.SH,20041030,20040930,1,372309197.05,3004603.93,51233313.39
600756.SH,20040731,20040630,1,269872301.53,1217541.01,45899906.76
600756.SH,20040430,20040331,1,127024469.43,491377.51,7917481.77
600756.SH,20040221,20031231,1,646621838.43,1617875.58,57321468.07
600756.SH,20031028,20030930,1,418382018.81,1061777.71,31026500.56
600756.SH,20030722,20030630,1,282329119.17,713711.19,28511926.29
600756.SH,20030430,20030331,1,115691019.52,677596.35,3813986.04
600756.SH,20030128,20021231,1,555768600.51,3769514.85,81516187.74
600756.SH,20021029,20020930,1,300061044.72,2056548.33,35833597.13
600756.SH,20020816,20020630,1,174632815.35,838193.77,30516654.65
600756.SH,20020426,20020331,1,58043983.7,12705.49,1184921.34
600756.SH,20020423,20011231,1,332159821.38,256651.34,56590488.71
600756.SH,20010717,20010630,1,189658861.02,81772.41,43403034.43
600756.SH,20010227,20001231,1,57137745.11,356414.94,23523455.9
600756.SH,20000729,20000630,1,31608968.61,563069.5,14557824.1
600758.SH,20190426,20181231,1,7311133546.0,345295139.51,176357628.75
600758.SH,20181031,20180930,1,5336999622.39,254230603.88,62676543.42
600758.SH,20180828,20180630,1,3694713216.69,164494030.43,88030570.55
600758.SH,20180828,20180630,1,3694713216.69,164494030.43,88030570.55
600758.SH,20180425,20180331,1,2188736034.88,77485011.44,119998552.9
600758.SH,20180425,20171231,1,7691211830.16,401019976.63,546506133.82
600758.SH,20171028,20170930,1,5614532457.02,302382418.75,549133933.16
600758.SH,20170818,20170630,1,4004279148.21,205592675.56,491962959.71
600758.SH,20170429,20170331,1,2389107184.21,101626481.69,396289222.33
600758.SH,20170425,20161231,1,7160711498.75,431482288.76,228610109.75
600758.SH,20161028,20160930,1,4160617144.21,329029127.42,-300614364.56
600758.SH,20160830,20160630,1,2739497472.33,219598439.06,-171588569.67
600758.SH,20160429,20160331,1,1471914038.82,107833970.45,73732063.59
600758.SH,20160426,20151231,1,5921994667.69,552368766.36,-441276178.24
600758.SH,20151028,20150930,1,162253714.09,-917914.79,5415392.55
600758.SH,20150817,20150630,1,130284256.88,-408021.32,13180890.94
600758.SH,20150422,20150331,1,97603790.95,147235.49,17498288.95
600758.SH,20150326,20141231,1,260838064.44,583585.35,19093344.57
600758.SH,20141030,20140930,1,178597763.26,443997.67,10600850.77
600758.SH,20140822,20140630,1,146955842.37,284734.0,13742430.81
600758.SH,20140424,20140331,1,108440680.59,143161.15,17324130.95
600758.SH,20140327,20131231,1,265203484.31,352317.61,24920457.8
600758.SH,20131025,20130930,1,168955846.53,277852.72,10769427.83
600758.SH,20130820,20130630,1,132898250.8,133380.72,10549692.38
600758.SH,20130426,20130331,1,93766031.03,31565.45,13842496.31
600758.SH,20130315,20121231,1,240804748.71,866444.61,23847590.17
600758.SH,20121026,20120930,1,156669588.32,790694.26,10555421.86
600758.SH,20120803,20120630,1,120461370.26,549771.72,10925874.09
600758.SH,20120419,20120331,1,86756755.12,312647.73,11533895.64
600758.SH,20120328,20111231,1,221012544.47,1537677.22,23573796.96
600758.SH,20111026,20110930,1,147035548.44,1206046.98,11281103.05
600758.SH,20110810,20110630,1,117144478.45,781975.55,17671442.04
600758.SH,20110425,20110331,1,87751853.71,403042.28,21742090.63
600758.SH,20110330,20101231,1,206077766.86,1808028.18,26166144.45
600758.SH,20101025,20100930,1,134032823.7,1413737.34,17763731.28
600758.SH,20100730,20100630,1,109314496.15,931715.84,20796397.68
600758.SH,20100420,20100331,1,78149350.06,494863.28,22702133.91
600758.SH,20100319,20091231,1,186077834.49,2300012.84,34064151.96
600758.SH,20091027,20090930,1,119401531.73,1823623.16,25147439.09
600758.SH,20090812,20090630,1,91119826.11,1232665.89,25531641.07
600758.SH,20090423,20090331,1,65193933.0,632644.9,23074144.2
600758.SH,20090331,20081231,1,170038729.48,3994770.95,32451405.34
600758.SH,20081024,20080930,1,110607488.73,3317393.61,32738043.42
600758.SH,20080815,20080630,1,85568123.66,2330749.13,35152889.07
600758.SH,20080422,20080331,1,58279777.39,1233580.03,30246948.74
600758.SH,20080227,20071231,1,154026306.39,6157708.3,66978578.58
600758.SH,20071024,20070930,1,100282921.08,4972723.54,61354219.1
600758.SH,20070731,20070630,1,72552978.28,4006722.09,58023792.26
600758.SH,20070425,20070331,1,45895235.5,1039535.59,14973807.38
600758.SH,20080227,20061231,1,613844906.92,2048564.2,-19601606.43
600758.SH,20071024,20060930,1,537121214.85,1666307.2,-9158410.28
600758.SH,20070731,20060630,1,284741548.25,1172855.37,-2139039.95
600758.SH,20070425,20060331,1,15987077.4,612521.35,-12522882.2
600758.SH,20060228,20051231,1,601666212.75,2567714.78,28596628.07
600758.SH,20051025,20050930,1,520933653.85,1428903.25,3410187.84
600758.SH,20050812,20050630,1,262898917.41,1109054.53,-2352303.66
600758.SH,20050427,20050331,1,49113367.11,487361.18,-4433073.47
600758.SH,20050405,20041231,1,918153219.16,4236559.34,-10623110.66
600758.SH,20041029,20040930,1,633462552.05,2235009.07,1587443.55
600758.SH,20040827,20040630,1,359230069.01,1725839.71,-3948232.74
600758.SH,20040430,20040331,1,60694128.41,1389868.55,-5086412.8
600758.SH,20040428,20031231,1,888580168.44,5914792.88,11918079.51
600758.SH,20031030,20030930,1,653239144.82,4759159.92,-3476511.45
600758.SH,20030820,20030630,1,367123775.7,3505135.04,-6241308.98
600758.SH,20030430,20030331,1,46129835.73,814798.07,-8594328.0
600758.SH,20030428,20021231,1,587097003.4,6317880.58,-157875172.79
600758.SH,20021031,20020930,1,334236783.45,4779110.38,-11957236.49
600758.SH,20020831,20020630,1,137119798.41,3367124.14,-9948213.17
600758.SH,20020425,20020331,1,19115552.96,730714.9,-7861883.11
600758.SH,20020412,20011231,1,636143748.38,5901260.15,-92795135.76
600758.SH,20021031,20010930,1,387358686.48,3200135.81,-2294484.3
600758.SH,20010816,20010630,1,245947918.66,2667879.86,2871872.86
600758.SH,20010327,20001231,1,593073913.23,2850391.49,5273191.69
600758.SH,20000815,20000630,1,200294784.43,1112902.96,4183076.54
600761.SH,20190323,20181231,1,9667479302.57,-19834100.54,844681670.04
600761.SH,20181025,20180930,1,7378559788.08,-21046862.84,618901272.77
600761.SH,20180817,20180630,1,5037655941.85,-11240001.56,453497041.48
600761.SH,20180426,20180331,1,2271724829.94,2579506.6,173025550.63
600761.SH,20180320,20171231,1,8390522767.64,-2971609.77,631988993.74
600761.SH,20171031,20170930,1,6278982236.28,-1197738.72,499028087.42
600761.SH,20170826,20170630,1,4089156421.39,-3395041.8,317023105.21
600761.SH,20170426,20170331,1,1895432423.55,-1751879.28,146419046.28
600761.SH,20170318,20161231,1,6200619037.73,-9955937.78,552497240.21
600761.SH,20161026,20160930,1,4527042226.04,-3353115.76,394523563.42
600761.SH,20160827,20160630,1,2968972865.12,-2721189.06,248053800.4
600761.SH,20160429,20160331,1,1468313701.6,-149364.47,121122274.3
600761.SH,20160319,20151231,1,5685681707.61,-16538428.27,505990046.39
600761.SH,20151028,20150930,1,4384961003.77,-13992425.0,369796103.68
600761.SH,20150825,20150630,1,3037527442.44,-7881804.13,276739599.83
600761.SH,20150429,20150331,1,1444040130.82,-4326628.59,116304387.79
600761.SH,20150318,20141231,1,6700950443.84,1152917.52,721718938.51
600761.SH,20141029,20140930,1,5236801531.04,381829.83,601900113.11
600761.SH,20140819,20140630,1,3582867044.93,-1651617.3,462996478.42
600761.SH,20140426,20140331,1,1698589287.6,913743.91,271243288.44
600761.SH,20140318,20131231,1,6553350803.55,12796864.96,636524587.22
600761.SH,20131024,20130930,1,4966349279.15,12940136.38,490246165.96
600761.SH,20130810,20130630,1,3318083594.39,9307007.93,310834249.27
600761.SH,20130427,20130331,1,1473728278.81,4454855.01,131861721.61
600761.SH,20130319,20121231,1,5975719054.4,9477947.91,451827145.99
600761.SH,20121025,20120930,1,4524221967.36,3745825.95,342446680.05
600761.SH,20120821,20120630,1,2974307557.0,1770283.3,245637924.77
600761.SH,20120428,20120331,1,1413086680.79,371288.45,118668117.62
600761.SH,20120320,20111231,1,6291493967.57,3804988.1,509510152.87
600761.SH,20111028,20110930,1,4932425411.46,3660085.37,388431680.65
600761.SH,20110823,20110630,1,3330358631.82,1879879.33,280052585.72
600761.SH,20110423,20110331,1,1484148291.18,751390.75,118808621.02
600761.SH,20110322,20101231,1,5084436351.36,3929078.77,476155721.71
600761.SH,20101028,20100930,1,3691421889.56,3342996.37,349129946.41
600761.SH,20100824,20100630,1,2344709056.07,1814030.01,238641305.54
600761.SH,20100429,20100331,1,978722135.87,548335.1,91063827.56
600761.SH,20100323,20091231,1,3111102764.61,3713845.33,142483933.8
600761.SH,20091029,20090930,1,2209808042.7,3585570.65,58715870.39
600761.SH,20090825,20090630,1,1323524783.96,2726412.35,14725773.86
600761.SH,20090428,20090331,1,585196998.84,1736045.32,-14247009.9
600761.SH,20090331,20081231,1,3628171721.08,12280989.16,210230591.3
600761.SH,20081028,20080930,1,2997295126.37,12000212.33,257501194.17
600761.SH,20080826,20080630,1,2029725581.32,9501413.82,207416787.01
600761.SH,20080429,20080331,1,928717093.3,2900483.86,99504058.54
600761.SH,20080315,20071231,1,3396861605.6,1720291.34,439090414.05
600761.SH,20071030,20070930,1,2621728098.19,1051969.17,339543910.7
600761.SH,20070821,20070630,1,1763992932.09,1048310.95,221506566.4
600761.SH,20070430,20070331,1,745688593.61,167550.57,94643103.61
600761.SH,20080315,20061231,1,2538329646.02,2572117.75,335987988.48
600761.SH,20071030,20060930,1,2013632235.24,3851518.45,253841463.92
600761.SH,20070821,20060630,1,1258603001.89,2951493.1,169290982.38
600761.SH,20070430,20060331,1,553098437.62,406921.74,77628347.56
600761.SH,20060308,20051231,1,1747032206.69,221223.48,186678048.61
600761.SH,20051029,20050930,1,1299745099.14,513918.01,146765649.77
600761.SH,20050809,20050630,1,805869919.5,279877.61,93525399.34
600761.SH,20050427,20050331,1,344264985.58,7747.39,39665392.73
600761.SH,20050222,20041231,1,1367899402.83,1323949.9,148816774.98
600761.SH,20041026,20040930,1,1040129409.37,363714.62,118911961.24
600761.SH,20040728,20040630,1,697448983.35,102798.22,77225486.69
600761.SH,20040427,20040331,1,334829792.96,2560.24,40948559.56
600761.SH,20040316,20031231,1,1021682900.44,-923702.09,112906817.59
600761.SH,20031028,20030930,1,770988303.88,-703046.82,92675466.56
600761.SH,20030729,20030630,1,465547554.74,-657963.47,52713732.49
600761.SH,20030429,20030331,1,213387436.12,-374152.56,20032061.24
600761.SH,20030408,20021231,1,746869626.84,-560684.09,86801851.43
600761.SH,20021030,20020930,1,553617607.61,-277892.54,69261504.44
600761.SH,20020723,20020630,1,336037411.72,-168538.96,42972828.07
600761.SH,20020424,20020331,1,135761328.9,-28164.52,14730870.86
600761.SH,20020318,20011231,1,528558651.79,488688.93,73146248.47
600761.SH,20010723,20010630,1,274966018.51,10841.79,38563720.46
600761.SH,20010328,20001231,1,485076904.58,176555.18,68953015.08
600761.SH,20000718,20000630,1,225558786.0,903510.39,24995130.19
600764.SH,20190329,20181231,1,350558649.99,-3949870.01,82168415.1
600764.SH,20181030,20180930,1,172502068.53,-1682608.37,30538305.85
600764.SH,20180829,20180630,1,125434269.56,-972313.77,19380472.14
600764.SH,20180428,20180331,1,50618723.78,-897642.84,2962432.42
600764.SH,20180416,20171231,1,362750411.09,156639.1,109036010.17
600764.SH,20171030,20170930,1,221239246.66,-2233918.31,50690662.0
600764.SH,20170828,20170630,1,149356346.32,-2004676.59,39343622.62
600764.SH,20170429,20170331,1,78000405.29,-902014.65,20140377.06
600764.SH,20170410,20161231,1,273519357.33,2358570.04,22115080.38
600764.SH,20161031,20160930,1,224445541.39,2782779.82,11466118.81
600764.SH,20160829,20160630,1,148022551.77,1903867.7,-972554.93
600764.SH,20160429,20160331,1,84523745.22,1257743.07,-10727815.67
600764.SH,20160202,20151231,1,409163405.23,27654069.92,-118636858.05
600764.SH,20151030,20150930,1,284663097.47,22570441.77,10793494.94
600764.SH,20150825,20150630,1,224928428.2,14040469.62,8968272.03
600764.SH,20150430,20150331,1,121108091.43,4834119.69,15366973.91
600764.SH,20150331,20141231,1,718950384.45,36494268.46,22323022.9
600764.SH,20150331,20141231,1,718950384.45,36494268.46,22323022.9
600764.SH,20141028,20140930,1,572950904.63,30446020.59,19759615.88
600764.SH,20140826,20140630,1,312354067.14,20086292.56,11644215.83
600764.SH,20140430,20140331,1,109778964.43,7842305.36,527077.8
600764.SH,20140401,20131231,1,808015375.65,21952518.2,13052418.28
600764.SH,20131029,20130930,1,499078289.95,18403730.1,19598707.26
600764.SH,20130827,20130630,1,348919873.7,10500150.51,11631190.14
600764.SH,20130424,20130331,1,138148159.91,4501303.46,4874478.26
600764.SH,20130402,20121231,1,1331929019.11,29052712.23,74479022.43
600764.SH,20121031,20120930,1,687575189.48,18926324.5,16975155.86
600764.SH,20120828,20120630,1,487482005.51,12240602.31,12382552.35
600764.SH,20120420,20120331,1,251643170.7,5608572.74,-2021259.49
600764.SH,20120327,20111231,1,1305845742.39,24167340.65,52424169.59
600764.SH,20111026,20110930,1,867835815.11,18887643.35,9655448.7
600764.SH,20110823,20110630,1,582453285.81,13463957.56,3420584.43
600764.SH,20110425,20110331,1,254077823.32,6546532.19,-3344530.81
600764.SH,20110329,20101231,1,1221429902.39,27735537.59,8138551.88
600764.SH,20101027,20100930,1,798084236.7,22807622.36,-11509849.45
600764.SH,20100826,20100630,1,481959434.47,13847589.96,-10345181.47
600764.SH,20100427,20100331,1,224615379.92,5297876.21,-14363904.08
600764.SH,20100330,20091231,1,1349714431.88,31686076.52,34946602.86
600764.SH,20091027,20090930,1,840408599.75,31467485.29,3857813.43
600764.SH,20090825,20090630,1,525140366.85,25067379.76,-1737735.99
600764.SH,20090428,20090331,1,271620844.49,16498418.27,-12062643.34
600764.SH,20090317,20081231,1,1794737231.71,71731435.26,82402515.75
600764.SH,20081029,20080930,1,1299624213.16,56388439.18,30126490.34
600764.SH,20080827,20080630,1,1043920833.59,47886885.31,18998183.65
600764.SH,20080425,20080331,1,618489046.22,16066716.4,5987585.7
600764.SH,20080325,20071231,1,2282790811.62,66626096.46,103203147.26
600764.SH,20071024,20070930,1,1510605531.37,50916379.78,71677925.01
600764.SH,20070821,20070630,1,965638997.4,26712790.07,59597144.77
600764.SH,20070418,20070331,1,490219298.87,5809031.35,24225501.98
600764.SH,20080325,20061231,1,1254048539.62,41545596.95,-12725412.0
600764.SH,20071024,20060930,1,779077313.12,23418899.98,64076304.36
600764.SH,20070821,20060630,1,487636251.91,14328606.55,40377580.76
600764.SH,20070418,20060331,1,214748992.2,5573943.04,14224457.61
600764.SH,20060316,20051231,1,991544870.47,17704079.5,58553747.16
600764.SH,20051028,20050930,1,521217485.59,11101623.58,23534452.48
600764.SH,20050810,20050630,1,301541714.19,7195047.55,19332719.19
600764.SH,20050429,20050331,1,101966858.07,3360301.6,12918621.87
600764.SH,20050329,20041231,1,160920117.56,7513957.35,38598778.08
600764.SH,20041027,20040930,1,40237417.92,5688550.81,11805732.93
600764.SH,20040819,20040630,1,40237417.92,5416724.19,12086752.66
600764.SH,20040423,20040331,1,30533540.14,2921585.52,10181320.2
600764.SH,20040423,20031231,1,747713617.83,8710604.36,96298071.49
600764.SH,20031020,20030930,1,649500000.0,1120000.0,34500000.0
600764.SH,20030814,20030630,1,431099515.0,696365.0,23899251.0
600764.SH,20030428,20030331,1,214180540.48,463870.06,15236178.29
600764.SH,20030425,20021231,1,669272212.0,63529.0,53056741.0
600764.SH,20021030,20020930,1,522110000.0,410000.0,38140000.0
600764.SH,20020801,20020630,1,274985059.41,-180981.68,28222001.72
600764.SH,20020425,20020331,1,105350000.0,10000.0,10540000.0
600764.SH,20020201,20011231,1,508727341.18,-325955.39,45558333.23
600764.SH,20011030,20010930,1,394290000.0,-180000.0,33210000.0
600764.SH,20010809,20010630,1,257097661.5,-160815.9,21399024.13
600764.SH,20010308,20001231,1,595431305.96,112851.51,77204254.18
600764.SH,20011030,20000930,1,440770000.0,290000.0,59870000.0
600764.SH,20000803,20000630,1,255387216.82,413526.69,33438870.91
600765.SH,20190222,20181231,1,5444030711.24,169986186.84,294275609.94
600765.SH,20181026,20180930,1,3825004850.32,121960524.27,231042148.45
600765.SH,20180821,20180630,1,2556615638.72,76842370.48,71126052.51
600765.SH,20180426,20180331,1,1061305044.37,41785513.23,32793803.56
600765.SH,20180312,20171231,1,5662565428.31,214462415.27,166376604.56
600765.SH,20171030,20170930,1,4102555606.77,156913947.47,214149139.73
600765.SH,20170824,20170630,1,2673834571.2,102127813.88,142094547.43
600765.SH,20170428,20170331,1,1298311773.35,51671891.14,61219339.35
600765.SH,20170315,20161231,1,5368560053.92,205414542.26,288464995.57
600765.SH,20161028,20160930,1,3977769261.54,164154767.78,140073443.7
